,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights,year,month
7700,162314,2021-07-28,False,69.0,$69.00,3.0,365.0,2021,7
7701,162314,2021-07-29,False,69.0,$69.00,3.0,365.0,2021,7
7702,162314,2021-07-30,False,69.0,$69.00,3.0,365.0,2021,7
7703,162314,2021-07-31,False,69.0,$69.00,3.0,365.0,2021,7
7945,81807,2021-07-01,False,25.0,$25.00,1.0,4.0,2021,7
7946,81807,2021-07-02,False,25.0,$25.00,1.0,4.0,2021,7
7947,81807,2021-07-03,False,25.0,$25.00,1.0,4.0,2021,7
7948,81807,2021-07-04,False,25.0,$25.00,1.0,4.0,2021,7
7949,81807,2021-07-05,False,25.0,$25.00,1.0,4.0,2021,7
7950,81807,2021-07-06,False,25.0,$25.00,1.0,4.0,2021,7
7951,81807,2021-07-07,False,25.0,$25.00,1.0,4.0,2021,7
7952,81807,2021-07-08,False,25.0,$25.00,1.0,4.0,2021,7
7953,81807,2021-07-09,False,25.0,$25.00,1.0,4.0,2021,7
7954,81807,2021-07-10,False,25.0,$25.00,1.0,4.0,2021,7
7955,81807,2021-07-11,False,25.0,$25.00,1.0,4.0,2021,7
7956,81807,2021-07-12,False,25.0,$25.00,1.0,4.0,2021,7
7957,81807,2021-07-13,False,25.0,$25.00,1.0,4.0,2021,7
7958,81807,2021-07-14,False,25.0,$25.00,1.0,4.0,2021,7
7959,81807,2021-07-15,False,25.0,$25.00,1.0,4.0,2021,7
7960,81807,2021-07-16,False,25.0,$25.00,1.0,4.0,2021,7
7961,81807,2021-07-17,False,25.0,$25.00,1.0,4.0,2021,7
7962,81807,2021-07-18,False,25.0,$25.00,1.0,4.0,2021,7
7963,81807,2021-07-19,False,25.0,$25.00,1.0,4.0,2021,7
7964,81807,2021-07-20,False,25.0,$25.00,1.0,4.0,2021,7
7965,81807,2021-07-21,False,25.0,$25.00,1.0,4.0,2021,7
7966,81807,2021-07-22,False,25.0,$25.00,1.0,4.0,2021,7
7967,81807,2021-07-23,False,25.0,$25.00,1.0,4.0,2021,7
7968,81807,2021-07-24,False,25.0,$25.00,1.0,4.0,2021,7
7969,81807,2021-07-25,False,25.0,$25.00,1.0,4.0,2021,7
7970,81807,2021-07-26,False,25.0,$25.00,1.0,4.0,2021,7
7971,81807,2021-07-27,False,25.0,$25.00,1.0,4.0,2021,7
7972,81807,2021-07-28,False,25.0,$25.00,1.0,4.0,2021,7
7973,81807,2021-07-29,False,25.0,$25.00,1.0,4.0,2021,7
7974,81807,2021-07-30,False,25.0,$25.00,1.0,4.0,2021,7
7975,81807,2021-07-31,False,25.0,$25.00,1.0,4.0,2021,7
8035,17604,2021-07-01,True,75.0,$75.00,3.0,90.0,2021,7
8036,17604,2021-07-02,True,75.0,$75.00,3.0,90.0,2021,7
8037,17604,2021-07-03,True,75.0,$75.00,3.0,90.0,2021,7
8038,17604,2021-07-04,True,75.0,$75.00,3.0,90.0,2021,7
8039,17604,2021-07-05,True,75.0,$75.00,3.0,90.0,2021,7
8040,17604,2021-07-06,True,75.0,$75.00,3.0,90.0,2021,7
8041,17604,2021-07-07,True,75.0,$75.00,3.0,90.0,2021,7
8042,17604,2021-07-08,True,75.0,$75.00,3.0,90.0,2021,7
8043,17604,2021-07-09,True,75.0,$75.00,3.0,90.0,2021,7
8044,17604,2021-07-10,True,75.0,$75.00,3.0,90.0,2021,7
8045,17604,2021-07-11,True,75.0,$75.00,3.0,90.0,2021,7
8046,17604,2021-07-12,True,75.0,$75.00,3.0,90.0,2021,7
8047,17604,2021-07-13,True,75.0,$75.00,3.0,90.0,2021,7
8048,17604,2021-07-14,True,75.0,$75.00,3.0,90.0,2021,7
8049,17604,2021-07-15,True,75.0,$75.00,3.0,90.0,2021,7
8050,17604,2021-07-16,True,75.0,$75.00,3.0,90.0,2021,7
8051,17604,2021-07-17,True,75.0,$75.00,3.0,90.0,2021,7
8052,17604,2021-07-18,True,75.0,$75.00,3.0,90.0,2021,7
8053,17604,2021-07-19,True,75.0,$75.00,3.0,90.0,2021,7
8054,17604,2021-07-20,True,75.0,$75.00,3.0,90.0,2021,7
8055,17604,2021-07-21,True,75.0,$75.00,3.0,90.0,2021,7
8056,17604,2021-07-22,True,75.0,$75.00,3.0,90.0,2021,7
8057,17604,2021-07-23,True,75.0,$75.00,3.0,90.0,2021,7
8058,17604,2021-07-24,True,75.0,$75.00,3.0,90.0,2021,7
8059,17604,2021-07-25,True,75.0,$75.00,3.0,90.0,2021,7
8060,17604,2021-07-26,True,75.0,$75.00,3.0,90.0,2021,7
8061,17604,2021-07-27,True,75.0,$75.00,3.0,90.0,2021,7
8062,17604,2021-07-28,True,75.0,$75.00,3.0,90.0,2021,7
8063,17604,2021-07-29,True,75.0,$75.00,3.0,90.0,2021,7
8064,17604,2021-07-30,True,75.0,$75.00,3.0,90.0,2021,7
8065,17604,2021-07-31,True,75.0,$75.00,3.0,90.0,2021,7
8648,20534,2021-07-01,True,120.0,$120.00,3.0,1125.0,2021,7
8649,20534,2021-07-02,True,130.0,$130.00,3.0,1125.0,2021,7
8650,20534,2021-07-03,True,130.0,$130.00,3.0,1125.0,2021,7
8651,20534,2021-07-04,True,130.0,$130.00,3.0,1125.0,2021,7
8652,20534,2021-07-05,True,120.0,$120.00,3.0,1125.0,2021,7
8653,20534,2021-07-06,True,120.0,$120.00,3.0,1125.0,2021,7
8654,20534,2021-07-07,True,120.0,$120.00,3.0,1125.0,2021,7
8655,20534,2021-07-08,True,120.0,$120.00,3.0,1125.0,2021,7
8656,20534,2021-07-09,True,130.0,$130.00,3.0,1125.0,2021,7
8657,20534,2021-07-10,True,130.0,$130.00,3.0,1125.0,2021,7
8658,20534,2021-07-11,True,130.0,$130.00,3.0,1125.0,2021,7
8659,20534,2021-07-12,True,120.0,$120.00,3.0,1125.0,2021,7
8660,20534,2021-07-13,True,120.0,$120.00,3.0,1125.0,2021,7
8661,20534,2021-07-14,True,120.0,$120.00,3.0,1125.0,2021,7
8662,20534,2021-07-15,True,120.0,$120.00,3.0,1125.0,2021,7
8663,20534,2021-07-16,True,130.0,$130.00,3.0,1125.0,2021,7
8664,20534,2021-07-17,True,130.0,$130.00,3.0,1125.0,2021,7
8665,20534,2021-07-18,True,130.0,$130.00,3.0,1125.0,2021,7
8666,20534,2021-07-19,True,120.0,$120.00,3.0,1125.0,2021,7
8667,20534,2021-07-20,True,120.0,$120.00,3.0,1125.0,2021,7
8668,20534,2021-07-21,True,120.0,$120.00,3.0,1125.0,2021,7
8669,20534,2021-07-22,True,120.0,$120.00,3.0,1125.0,2021,7
8670,20534,2021-07-23,True,130.0,$130.00,3.0,1125.0,2021,7
8671,20534,2021-07-24,True,130.0,$130.00,3.0,1125.0,2021,7
8672,20534,2021-07-25,True,130.0,$130.00,3.0,1125.0,2021,7
8673,20534,2021-07-26,True,120.0,$120.00,3.0,1125.0,2021,7
8674,20534,2021-07-27,True,120.0,$120.00,3.0,1125.0,2021,7
8675,20534,2021-07-28,True,120.0,$120.00,3.0,1125.0,2021,7
8676,20534,2021-07-29,True,120.0,$120.00,3.0,1125.0,2021,7
8677,20534,2021-07-30,True,130.0,$130.00,3.0,1125.0,2021,7
8678,20534,2021-07-31,True,130.0,$130.00,3.0,1125.0,2021,7
9011,163008,2021-07-01,True,120.0,$120.00,2.0,1125.0,2021,7
9012,163008,2021-07-02,True,120.0,$120.00,2.0,1125.0,2021,7
9013,163008,2021-07-03,True,120.0,$120.00,2.0,1125.0,2021,7
9014,163008,2021-07-04,True,120.0,$120.00,2.0,1125.0,2021,7
9015,163008,2021-07-05,True,120.0,$120.00,2.0,1125.0,2021,7
9016,163008,2021-07-06,True,120.0,$120.00,2.0,1125.0,2021,7
9017,163008,2021-07-07,True,120.0,$120.00,2.0,1125.0,2021,7
9018,163008,2021-07-08,True,120.0,$120.00,2.0,1125.0,2021,7
9019,163008,2021-07-09,True,120.0,$120.00,2.0,1125.0,2021,7
9020,163008,2021-07-10,True,120.0,$120.00,2.0,1125.0,2021,7
9021,163008,2021-07-11,True,120.0,$120.00,2.0,1125.0,2021,7
9022,163008,2021-07-12,True,120.0,$120.00,2.0,1125.0,2021,7
9023,163008,2021-07-13,True,120.0,$120.00,2.0,1125.0,2021,7
9024,163008,2021-07-14,True,120.0,$120.00,2.0,1125.0,2021,7
9025,163008,2021-07-15,True,120.0,$120.00,2.0,1125.0,2021,7
9026,163008,2021-07-16,True,120.0,$120.00,2.0,1125.0,2021,7
9027,163008,2021-07-17,True,120.0,$120.00,2.0,1125.0,2021,7
9028,163008,2021-07-18,True,120.0,$120.00,2.0,1125.0,2021,7
9029,163008,2021-07-19,True,120.0,$120.00,2.0,1125.0,2021,7
9030,163008,2021-07-20,True,120.0,$120.00,2.0,1125.0,2021,7
9031,163008,2021-07-21,True,120.0,$120.00,2.0,1125.0,2021,7
9032,163008,2021-07-22,True,120.0,$120.00,2.0,1125.0,2021,7
9033,163008,2021-07-23,True,120.0,$120.00,2.0,1125.0,2021,7
9034,163008,2021-07-24,True,120.0,$120.00,2.0,1125.0,2021,7
9035,163008,2021-07-25,True,120.0,$120.00,2.0,1125.0,2021,7
9036,163008,2021-07-26,True,120.0,$120.00,2.0,1125.0,2021,7
9037,163008,2021-07-27,True,120.0,$120.00,2.0,1125.0,2021,7
9038,163008,2021-07-28,True,120.0,$120.00,2.0,1125.0,2021,7
9039,163008,2021-07-29,True,120.0,$120.00,2.0,1125.0,2021,7
9040,163008,2021-07-30,True,120.0,$120.00,2.0,1125.0,2021,7
9041,163008,2021-07-31,True,120.0,$120.00,2.0,1125.0,2021,7
9271,83569,2021-07-01,False,24.0,$24.00,5.0,31.0,2021,7
9272,83569,2021-07-02,False,24.0,$24.00,4.0,31.0,2021,7
9273,83569,2021-07-03,False,24.0,$24.00,4.0,31.0,2021,7
9274,83569,2021-07-04,False,24.0,$24.00,5.0,31.0,2021,7
9275,83569,2021-07-05,False,24.0,$24.00,5.0,31.0,2021,7
9276,83569,2021-07-06,False,24.0,$24.00,5.0,31.0,2021,7
9277,83569,2021-07-07,False,24.0,$24.00,5.0,31.0,2021,7
9278,83569,2021-07-08,False,24.0,$24.00,5.0,31.0,2021,7
9279,83569,2021-07-09,False,24.0,$24.00,4.0,31.0,2021,7
9280,83569,2021-07-10,False,24.0,$24.00,4.0,31.0,2021,7
9281,83569,2021-07-11,False,24.0,$24.00,5.0,31.0,2021,7
9282,83569,2021-07-12,False,24.0,$24.00,5.0,31.0,2021,7
9283,83569,2021-07-13,False,24.0,$24.00,5.0,31.0,2021,7
9284,83569,2021-07-14,False,24.0,$24.00,5.0,31.0,2021,7
9285,83569,2021-07-15,False,24.0,$24.00,5.0,31.0,2021,7
9286,83569,2021-07-16,False,24.0,$24.00,4.0,31.0,2021,7
9287,83569,2021-07-17,False,24.0,$24.00,4.0,31.0,2021,7
9288,83569,2021-07-18,False,24.0,$24.00,5.0,31.0,2021,7
9289,83569,2021-07-19,False,24.0,$24.00,5.0,31.0,2021,7
9290,83569,2021-07-20,False,24.0,$24.00,5.0,31.0,2021,7
9291,83569,2021-07-21,False,24.0,$24.00,5.0,31.0,2021,7
9292,83569,2021-07-22,False,24.0,$24.00,5.0,31.0,2021,7
9293,83569,2021-07-23,False,24.0,$24.00,4.0,31.0,2021,7
9294,83569,2021-07-24,False,24.0,$24.00,4.0,31.0,2021,7
9295,83569,2021-07-25,False,24.0,$24.00,5.0,31.0,2021,7
9296,83569,2021-07-26,False,24.0,$24.00,5.0,31.0,2021,7
9297,83569,2021-07-27,False,24.0,$24.00,5.0,31.0,2021,7
9298,83569,2021-07-28,False,24.0,$24.00,5.0,31.0,2021,7
9299,83569,2021-07-29,False,24.0,$24.00,5.0,31.0,2021,7
9300,83569,2021-07-30,False,24.0,$24.00,4.0,31.0,2021,7
9301,83569,2021-07-31,False,24.0,$24.00,4.0,31.0,2021,7
9592,20587,2021-07-01,True,140.0,$140.00,3.0,1125.0,2021,7
9593,20587,2021-07-02,True,140.0,$140.00,3.0,1125.0,2021,7
9594,20587,2021-07-03,True,140.0,$140.00,3.0,1125.0,2021,7
9595,20587,2021-07-04,True,140.0,$140.00,3.0,1125.0,2021,7
9596,20587,2021-07-05,True,140.0,$140.00,3.0,1125.0,2021,7
9597,20587,2021-07-06,True,140.0,$140.00,3.0,1125.0,2021,7
9598,20587,2021-07-07,True,140.0,$140.00,3.0,1125.0,2021,7
9599,20587,2021-07-08,True,140.0,$140.00,3.0,1125.0,2021,7
9600,20587,2021-07-09,True,140.0,$140.00,3.0,1125.0,2021,7
9601,20587,2021-07-10,True,140.0,$140.00,3.0,1125.0,2021,7
9602,20587,2021-07-11,True,140.0,$140.00,3.0,1125.0,2021,7
9603,20587,2021-07-12,True,140.0,$140.00,3.0,1125.0,2021,7
9604,20587,2021-07-13,False,140.0,$140.00,3.0,1125.0,2021,7
9605,20587,2021-07-14,False,140.0,$140.00,3.0,1125.0,2021,7
9606,20587,2021-07-15,False,140.0,$140.00,3.0,1125.0,2021,7
9607,20587,2021-07-16,False,140.0,$140.00,3.0,1125.0,2021,7
9608,20587,2021-07-17,False,140.0,$140.00,3.0,1125.0,2021,7
9609,20587,2021-07-18,False,140.0,$140.00,3.0,1125.0,2021,7
9610,20587,2021-07-19,False,140.0,$140.00,3.0,1125.0,2021,7
9611,20587,2021-07-20,False,140.0,$140.00,3.0,1125.0,2021,7
9612,20587,2021-07-21,False,140.0,$140.00,3.0,1125.0,2021,7
9613,20587,2021-07-22,True,140.0,$140.00,3.0,1125.0,2021,7
9614,20587,2021-07-23,True,140.0,$140.00,3.0,1125.0,2021,7
9615,20587,2021-07-24,True,140.0,$140.00,3.0,1125.0,2021,7
9616,20587,2021-07-25,True,140.0,$140.00,3.0,1125.0,2021,7
9617,20587,2021-07-26,True,140.0,$140.00,3.0,1125.0,2021,7
9618,20587,2021-07-27,True,140.0,$140.00,3.0,1125.0,2021,7
9619,20587,2021-07-28,True,140.0,$140.00,3.0,1125.0,2021,7
9620,20587,2021-07-29,True,140.0,$140.00,3.0,1125.0,2021,7
9621,20587,2021-07-30,True,140.0,$140.00,3.0,1125.0,2021,7
9622,20587,2021-07-31,True,140.0,$140.00,3.0,1125.0,2021,7
9999,163019,2021-07-01,True,26.0,$26.00,1.0,1125.0,2021,7
153,2737,2021-06-01,True,18.0,$18.00,7.0,1125.0,2021,6
154,2737,2021-06-02,True,18.0,$18.00,7.0,1125.0,2021,6
155,2737,2021-06-03,True,18.0,$18.00,7.0,1125.0,2021,6
156,2737,2021-06-04,True,30.0,$30.00,7.0,1125.0,2021,6
157,2737,2021-06-05,True,30.0,$30.00,7.0,1125.0,2021,6
158,2737,2021-06-06,True,18.0,$18.00,7.0,1125.0,2021,6
159,2737,2021-06-07,True,18.0,$18.00,7.0,1125.0,2021,6
160,2737,2021-06-08,True,18.0,$18.00,7.0,1125.0,2021,6
161,2737,2021-06-09,True,18.0,$18.00,7.0,1125.0,2021,6
162,2737,2021-06-10,True,18.0,$18.00,7.0,1125.0,2021,6
163,2737,2021-06-11,True,30.0,$30.00,7.0,1125.0,2021,6
164,2737,2021-06-12,True,30.0,$30.00,7.0,1125.0,2021,6
165,2737,2021-06-13,True,18.0,$18.00,7.0,1125.0,2021,6
166,2737,2021-06-14,True,18.0,$18.00,7.0,1125.0,2021,6
167,2737,2021-06-15,True,18.0,$18.00,7.0,1125.0,2021,6
168,2737,2021-06-16,True,18.0,$18.00,7.0,1125.0,2021,6
169,2737,2021-06-17,True,18.0,$18.00,7.0,1125.0,2021,6
170,2737,2021-06-18,True,30.0,$30.00,7.0,1125.0,2021,6
171,2737,2021-06-19,True,30.0,$30.00,7.0,1125.0,2021,6
172,2737,2021-06-20,True,18.0,$18.00,7.0,1125.0,2021,6
173,2737,2021-06-21,True,18.0,$18.00,7.0,1125.0,2021,6
174,2737,2021-06-22,True,18.0,$18.00,7.0,1125.0,2021,6
175,2737,2021-06-23,True,18.0,$18.00,7.0,1125.0,2021,6
176,2737,2021-06-24,True,18.0,$18.00,7.0,1125.0,2021,6
177,2737,2021-06-25,True,30.0,$30.00,7.0,1125.0,2021,6
178,2737,2021-06-26,True,30.0,$30.00,7.0,1125.0,2021,6
179,2737,2021-06-27,True,18.0,$18.00,7.0,1125.0,2021,6
180,2737,2021-06-28,True,18.0,$18.00,7.0,1125.0,2021,6
181,2737,2021-06-29,True,18.0,$18.00,7.0,1125.0,2021,6
182,2737,2021-06-30,True,18.0,$18.00,7.0,1125.0,2021,6
537,78314,2021-06-01,False,130.0,$130.00,3.0,99.0,2021,6
538,78314,2021-06-02,False,130.0,$130.00,3.0,99.0,2021,6
539,78314,2021-06-03,False,130.0,$130.00,3.0,99.0,2021,6
540,78314,2021-06-04,True,130.0,$130.00,3.0,99.0,2021,6
541,78314,2021-06-05,True,130.0,$130.00,3.0,99.0,2021,6
542,78314,2021-06-06,True,130.0,$130.00,3.0,99.0,2021,6
543,78314,2021-06-07,True,130.0,$130.00,3.0,99.0,2021,6
544,78314,2021-06-08,True,130.0,$130.00,3.0,99.0,2021,6
545,78314,2021-06-09,True,130.0,$130.00,3.0,99.0,2021,6
546,78314,2021-06-10,True,130.0,$130.00,3.0,99.0,2021,6
547,78314,2021-06-11,True,130.0,$130.00,3.0,99.0,2021,6
548,78314,2021-06-12,True,130.0,$130.00,3.0,99.0,2021,6
549,78314,2021-06-13,True,130.0,$130.00,3.0,99.0,2021,6
550,78314,2021-06-14,True,130.0,$130.00,3.0,99.0,2021,6
551,78314,2021-06-15,True,130.0,$130.00,3.0,99.0,2021,6
552,78314,2021-06-16,True,130.0,$130.00,3.0,99.0,2021,6
553,78314,2021-06-17,True,130.0,$130.00,3.0,99.0,2021,6
554,78314,2021-06-18,False,130.0,$130.00,3.0,99.0,2021,6
555,78314,2021-06-19,False,130.0,$130.00,3.0,99.0,2021,6
556,78314,2021-06-20,False,130.0,$130.00,3.0,99.0,2021,6
557,78314,2021-06-21,True,130.0,$130.00,3.0,99.0,2021,6
558,78314,2021-06-22,True,130.0,$130.00,3.0,99.0,2021,6
559,78314,2021-06-23,True,130.0,$130.00,3.0,99.0,2021,6
560,78314,2021-06-24,True,130.0,$130.00,3.0,99.0,2021,6
561,78314,2021-06-25,True,130.0,$130.00,3.0,99.0,2021,6
562,78314,2021-06-26,True,130.0,$130.00,3.0,99.0,2021,6
563,78314,2021-06-27,True,130.0,$130.00,3.0,99.0,2021,6
564,78314,2021-06-28,True,130.0,$130.00,3.0,99.0,2021,6
565,78314,2021-06-29,True,130.0,$130.00,3.0,99.0,2021,6
566,78314,2021-06-30,True,130.0,$130.00,3.0,99.0,2021,6
841,2903,2021-06-01,True,37.0,$37.00,1.0,730.0,2021,6
842,2903,2021-06-02,True,37.0,$37.00,1.0,730.0,2021,6
843,2903,2021-06-03,True,37.0,$37.00,1.0,730.0,2021,6
844,2903,2021-06-04,True,37.0,$37.00,1.0,730.0,2021,6
845,2903,2021-06-05,True,37.0,$37.00,1.0,730.0,2021,6
846,2903,2021-06-06,True,37.0,$37.00,1.0,730.0,2021,6
847,2903,2021-06-07,True,37.0,$37.00,1.0,730.0,2021,6
848,2903,2021-06-08,True,37.0,$37.00,1.0,730.0,2021,6
849,2903,2021-06-09,True,37.0,$37.00,1.0,730.0,2021,6
850,2903,2021-06-10,True,37.0,$37.00,1.0,730.0,2021,6
851,2903,2021-06-11,True,37.0,$37.00,1.0,730.0,2021,6
852,2903,2021-06-12,True,37.0,$37.00,1.0,730.0,2021,6
853,2903,2021-06-13,True,37.0,$37.00,1.0,730.0,2021,6
854,2903,2021-06-14,True,37.0,$37.00,1.0,730.0,2021,6
855,2903,2021-06-15,True,37.0,$37.00,1.0,730.0,2021,6
856,2903,2021-06-16,True,37.0,$37.00,1.0,730.0,2021,6
857,2903,2021-06-17,True,37.0,$37.00,1.0,730.0,2021,6
858,2903,2021-06-18,True,37.0,$37.00,1.0,730.0,2021,6
859,2903,2021-06-19,True,37.0,$37.00,1.0,730.0,2021,6
860,2903,2021-06-20,True,37.0,$37.00,1.0,730.0,2021,6
861,2903,2021-06-21,True,37.0,$37.00,1.0,730.0,2021,6
862,2903,2021-06-22,True,37.0,$37.00,1.0,730.0,2021,6
863,2903,2021-06-23,True,37.0,$37.00,1.0,730.0,2021,6
864,2903,2021-06-24,True,37.0,$37.00,1.0,730.0,2021,6
865,2903,2021-06-25,True,37.0,$37.00,1.0,730.0,2021,6
866,2903,2021-06-26,True,37.0,$37.00,1.0,730.0,2021,6
867,2903,2021-06-27,True,37.0,$37.00,1.0,730.0,2021,6
868,2903,2021-06-28,True,37.0,$37.00,1.0,730.0,2021,6
959,2903,2021-06-29,True,37.0,$37.00,1.0,730.0,2021,6
960,2903,2021-06-30,True,37.0,$37.00,1.0,730.0,2021,6
1029,158668,2021-06-01,True,40.0,$40.00,2.0,365.0,2021,6
1030,158668,2021-06-02,True,40.0,$40.00,2.0,365.0,2021,6
1031,158668,2021-06-03,True,40.0,$40.00,2.0,365.0,2021,6
1032,158668,2021-06-04,True,40.0,$40.00,2.0,365.0,2021,6
1033,158668,2021-06-05,True,40.0,$40.00,2.0,365.0,2021,6
1034,158668,2021-06-06,True,40.0,$40.00,2.0,365.0,2021,6
1035,158668,2021-06-07,True,40.0,$40.00,2.0,365.0,2021,6
1036,158668,2021-06-08,True,40.0,$40.00,2.0,365.0,2021,6
1037,158668,2021-06-09,True,40.0,$40.00,2.0,365.0,2021,6
1038,158668,2021-06-10,True,40.0,$40.00,2.0,365.0,2021,6
1039,158668,2021-06-11,True,40.0,$40.00,2.0,365.0,2021,6
1040,158668,2021-06-12,True,40.0,$40.00,2.0,365.0,2021,6
1041,158668,2021-06-13,True,40.0,$40.00,2.0,365.0,2021,6
1042,158668,2021-06-14,True,40.0,$40.00,2.0,365.0,2021,6
1043,158668,2021-06-15,True,40.0,$40.00,2.0,365.0,2021,6
1044,158668,2021-06-16,True,40.0,$40.00,2.0,365.0,2021,6
1045,158668,2021-06-17,True,40.0,$40.00,2.0,365.0,2021,6
1046,158668,2021-06-18,True,40.0,$40.00,2.0,365.0,2021,6
1047,158668,2021-06-19,True,40.0,$40.00,2.0,365.0,2021,6
1048,158668,2021-06-20,True,40.0,$40.00,2.0,365.0,2021,6
1049,158668,2021-06-21,True,40.0,$40.00,2.0,365.0,2021,6
1050,158668,2021-06-22,True,40.0,$40.00,2.0,365.0,2021,6
1051,158668,2021-06-23,True,40.0,$40.00,2.0,365.0,2021,6
1052,158668,2021-06-24,True,40.0,$40.00,2.0,365.0,2021,6
1053,158668,2021-06-25,True,40.0,$40.00,2.0,365.0,2021,6
1054,158668,2021-06-26,True,40.0,$40.00,2.0,365.0,2021,6
1055,158668,2021-06-27,True,40.0,$40.00,2.0,365.0,2021,6
1056,158668,2021-06-28,True,40.0,$40.00,2.0,365.0,2021,6
1057,158668,2021-06-29,True,40.0,$40.00,2.0,365.0,2021,6
1058,158668,2021-06-30,True,40.0,$40.00,2.0,365.0,2021,6
1343,78697,2021-06-01,True,150.0,$150.00,4.0,1125.0,2021,6
1344,78697,2021-06-02,True,150.0,$150.00,4.0,1125.0,2021,6
1345,78697,2021-06-03,True,150.0,$150.00,4.0,1125.0,2021,6
1346,78697,2021-06-04,True,160.0,$160.00,4.0,1125.0,2021,6
1347,78697,2021-06-05,True,160.0,$160.00,4.0,1125.0,2021,6
1348,78697,2021-06-06,True,150.0,$150.00,4.0,1125.0,2021,6
1349,78697,2021-06-07,True,150.0,$150.00,4.0,1125.0,2021,6
1350,78697,2021-06-08,True,150.0,$150.00,4.0,1125.0,2021,6
1351,78697,2021-06-09,True,150.0,$150.00,4.0,1125.0,2021,6
1352,78697,2021-06-10,True,150.0,$150.00,4.0,1125.0,2021,6
1353,78697,2021-06-11,True,160.0,$160.00,4.0,1125.0,2021,6
1354,78697,2021-06-12,True,160.0,$160.00,4.0,1125.0,2021,6
1355,78697,2021-06-13,True,150.0,$150.00,4.0,1125.0,2021,6
1356,78697,2021-06-14,True,150.0,$150.00,4.0,1125.0,2021,6
1357,78697,2021-06-15,True,150.0,$150.00,4.0,1125.0,2021,6
1358,78697,2021-06-16,True,150.0,$150.00,4.0,1125.0,2021,6
1359,78697,2021-06-17,True,150.0,$150.00,4.0,1125.0,2021,6
1360,78697,2021-06-18,True,160.0,$160.00,4.0,1125.0,2021,6
1361,78697,2021-06-19,True,160.0,$160.00,4.0,1125.0,2021,6
1362,78697,2021-06-20,True,150.0,$150.00,4.0,1125.0,2021,6
1363,78697,2021-06-21,True,150.0,$150.00,4.0,1125.0,2021,6
1364,78697,2021-06-22,True,150.0,$150.00,4.0,1125.0,2021,6
1365,78697,2021-06-23,True,150.0,$150.00,4.0,1125.0,2021,6
1366,78697,2021-06-24,True,150.0,$150.00,4.0,1125.0,2021,6
1367,78697,2021-06-25,True,160.0,$160.00,4.0,1125.0,2021,6
1368,78697,2021-06-26,True,160.0,$160.00,4.0,1125.0,2021,6
1369,78697,2021-06-27,True,150.0,$150.00,4.0,1125.0,2021,6
1370,78697,2021-06-28,True,150.0,$150.00,4.0,1125.0,2021,6
1371,78697,2021-06-29,True,150.0,$150.00,4.0,1125.0,2021,6
1372,78697,2021-06-30,False,150.0,$150.00,4.0,1125.0,2021,6
1935,3079,2021-06-01,True,105.0,$105.00,3.0,120.0,2021,6
1936,3079,2021-06-02,True,105.0,$105.00,3.0,120.0,2021,6
1937,3079,2021-06-03,True,105.0,$105.00,3.0,120.0,2021,6
1938,3079,2021-06-04,True,105.0,$105.00,3.0,120.0,2021,6
1939,3079,2021-06-05,True,105.0,$105.00,3.0,120.0,2021,6
1940,3079,2021-06-06,True,105.0,$105.00,3.0,120.0,2021,6
1941,3079,2021-06-07,True,105.0,$105.00,3.0,120.0,2021,6
1942,3079,2021-06-08,True,105.0,$105.00,3.0,120.0,2021,6
1943,3079,2021-06-09,True,105.0,$105.00,3.0,120.0,2021,6
1944,3079,2021-06-10,True,105.0,$105.00,3.0,120.0,2021,6
1945,3079,2021-06-11,True,105.0,$105.00,3.0,120.0,2021,6
1946,3079,2021-06-12,True,105.0,$105.00,3.0,120.0,2021,6
1947,3079,2021-06-13,True,105.0,$105.00,3.0,120.0,2021,6
1948,3079,2021-06-14,True,105.0,$105.00,3.0,120.0,2021,6
1949,3079,2021-06-15,True,105.0,$105.00,3.0,120.0,2021,6
1950,3079,2021-06-16,True,105.0,$105.00,3.0,120.0,2021,6
1951,3079,2021-06-17,True,105.0,$105.00,3.0,120.0,2021,6
1952,3079,2021-06-18,True,105.0,$105.00,3.0,120.0,2021,6
1953,3079,2021-06-19,True,105.0,$105.00,3.0,120.0,2021,6
1954,3079,2021-06-20,True,105.0,$105.00,3.0,120.0,2021,6
1955,3079,2021-06-21,True,105.0,$105.00,3.0,120.0,2021,6
1956,3079,2021-06-22,True,105.0,$105.00,3.0,120.0,2021,6
1957,3079,2021-06-23,True,105.0,$105.00,3.0,120.0,2021,6
1958,3079,2021-06-24,True,105.0,$105.00,3.0,120.0,2021,6
1959,3079,2021-06-25,True,105.0,$105.00,3.0,120.0,2021,6
1960,3079,2021-06-26,True,105.0,$105.00,3.0,120.0,2021,6
1961,3079,2021-06-27,True,105.0,$105.00,3.0,120.0,2021,6
1962,3079,2021-06-28,True,105.0,$105.00,3.0,120.0,2021,6
1963,3079,2021-06-29,True,105.0,$105.00,3.0,120.0,2021,6
1964,3079,2021-06-30,True,105.0,$105.00,3.0,120.0,2021,6
2392,79393,2021-06-01,True,40.0,$40.00,1.0,30.0,2021,6
2393,79393,2021-06-02,True,40.0,$40.00,1.0,30.0,2021,6
2394,79393,2021-06-03,True,40.0,$40.00,1.0,30.0,2021,6
2395,79393,2021-06-04,True,50.0,$50.00,1.0,30.0,2021,6
